Zip Code,Spend Share
93454,0.0006801094839681188
28211,0.00023835461912034123
07920,0.0000589050277076597
40515,0.000012845168731440022
80204,0.001179654301026766
22204,0.00008619572075454402
90301,0.000424855633482768
19103,0.000023320701527785336
93610,0.00008823354388726748
85143,0.0005504354346210909
96816,0.0004740480991310594
95661,0.0007987520499875677
37046,0.00007733734128783493
95046,0.000055707658171930186
60610,0.00023929687747420534
78261,0.00012594665873814182
97527,0.0000587507673262725
94611,0.00038578646062316217
17406,0.0000037794291521881655
95124,0.0003258146665934832
27606,0.0003677165282421987
30047,0.00005607393784847774
77080,0.0000595527951970624
85021,0.0003825669168856936
98052,0.00006297418178839144
95448,0.00034615330836797805
55359,0.00007446144440217988
95360,0.00005961907819396808
77377,0.00006898778480476036
60439,0.0000371070715289696
77550,0.000022317579167001514
92203,0.002508765970542114
24153,0.000022811329821819774
27265,0.0002332544600544259
37909,0.000010351166866628931
53227,0.000012991911433961708
50111,0.000007409914139647075
93536,0.00044811464317923275
78602,0.00003359193933266711
93311,0.0019943333364787997
90027,0.0009517516833405629
10009,0.00019280989206314214
35763,0.00010956150293740646
80122,0.00011596807021061648
85257,0.0006073553007872076
55902,0.0009108323129199171
92231,0.00011780256447297996
91107,0.0014632951437494736
06040,0.000009159993607667834
30519,0.00003629796598601182
95834,0.00008409196935133973
92382,0.00032643158823558347
55443,0.00012048780514951517
21401,0.00008404145928079883
28105,0.00020373444863218648
94568,0.0003206047486392
83401,0.000018447156461878435
80110,0.00005158039401754312
17057,0.000001942709803578587
90015,0.0003336285648301655
53215,0.00005871114917277012
32937,0.00021228450406816872
89178,0.0015138518367489844
84726,0.000004358834294906328
84101,0.00003705594376727749
78253,0.00000513595441798442
53051,0.000049147460538688716
95682,0.0002648325977813295
86325,0.00004484655076083472
85013,0.0004703646355084823
30075,0.00038087576204947775
91343,0.0007484703210592127
01801,0.00045564030438732285
24502,0.00002197326158971375
95116,0.00003759034917032929
79928,0.000144488942757392
60068,0.000009425485659056858
59701,0.00011339604539833446
93622,0.00006402878315702791
80236,0.000022268166903348246
89115,0.00004998042214838039
60622,0.000059315187618159334
60005,0.00000776150425340379
85756,0.00003037099842579011
92117,0.0016805726843771107
91406,0.0004474567257136254
98102,0.0003223601649403956
18901,0.000025859667430503654
85286,0.0007713462764112273
55306,0.00031589874914549667
73072,0.00004681386952739573
85335,0.00007244211474018393
82930,0.00004340947408760837
87111,0.00007338301868472189
78752,0.000008673327918240143
32177,0.0000016924024465346327
07030,0.00043083899389396595
94505,0.0003001314412221203
78504,0.000020170628593654083
83686,0.0003240936624420687
13039,0.000007761689678324073
93630,0.00005217102397849249
90292,0.0030625942271636456
35242,0.00011108200290548688
89107,0.00027666128108997897
80403,0.0000967484119881774
53092,0.000027977148789350354
80224,0.0001568461034261849
60630,0.000014463243183191519
06812,0.000021491728224198775
60118,0.000007449144900581348
37066,0.00006514311732891934
98684,0.00013240928220961407
95066,0.00019885584306920237
08087,0.00004046546088053794
58601,0.000007579775578011634
98110,0.00027112404456286406
33414,0.00007856348236698999
12603,0.000005417953168913617
92105,0.0002320533670153635
95405,0.00009654805778786657
95222,0.000058238650440918
34114,0.00014048540436800548
33178,0.0002383494670489762
08816,0.00006766557642510688
77386,0.0001098226828094106
95391,0.00009407985702685545
97006,0.0001401009772325073
94517,0.00022455475399810299
92223,0.0032438640956970696
95826,0.00002776909886469191
92404,0.0003953757905445706
95340,0.00021719361456838996
60516,0.00007475626833060164
55379,0.000029800478691982848
22102,0.0003456356620582412
89406,0.00012071650604020745
28117,0.00013162743109842274
89509,0.000164811008774328
53593,0.00007773405289091528
93516,0.00007928163948053815
53207,0.000025030488189944022
50131,0.00017687910374057666
10029,0.0002177953393111347
31419,0.000049365286154065835
99503,0.00002599513602853061
90007,0.00018433407912196804
80249,0.000024316549054345682
87402,0.000018130826406754888
30067,0.00030575420475523944
91351,0.00023383281412503676
98072,0.0004038138022648963
02043,0.00001615941415929275
60175,0.000044701155718321224
